;planificacion_slug;convocatoria_slug;adjudicacion_slug;precalificacion_slug;convenio_slug;nro_licitacion;nombre_licitacion;tipo_procedimiento;categoria;convocante;_etapa_licitacion;etapa_licitacion;fecha_entrega_oferta;tipo_licitacion;fecha_estimada;fecha_publicacion_convocatoria;geo
6922;430907-adquisicion-articulos-electricidad-1;430907-adquisicion-articulos-electricidad-1;;;;430907;Adquisición de Artículos de Electricidad;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Facultad de Filosofia / Universidad Nacional de Asunción / Universidades Nacionales;EVAL;En Evaluacion (Cerrada);2023-05-08 15:30:00;tradicional;2023-05-31 00:00:00;2023-04-27 18:57:48;
6923;430910-adquisicion-almuerzo-escolar-modalidad-alimentos-preparados-instituciones-1;430910-adquisicion-almuerzo-escolar-modalidad-alimentos-preparados-instituciones-1;;;;430910;ADQUISICION DE ALMUERZO ESCOLAR, EN LA MODALIDAD DE ALIMENTOS PREPARADOS EN LA INSTITUCIONES;LPN - Licitación Pública Nacional;9 - Servicios de ceremonial, gastronomico y funerarios;Municipalidad de San Alberto / Municipalidades;EVAL;En Evaluacion (Cerrada);2023-06-23 07:30:00;tradicional;2023-04-30 00:00:00;2023-05-31 11:20:57;
6924;430911-mantenimiento-reparacion-vehiculos-maquinarias-institucion-1;430911-mantenimiento-reparacion-vehiculos-maquinarias-institucion-1;430911-mantenimiento-reparacion-vehiculos-maquinarias-institucion-1;;;430911;MANTENIMIENTO Y REPARACION DE VEHICULOS Y MAQUINARIAS DE LA INSTITUCION;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Municipalidad de los Cedrales / Municipalidades;ADJ;Adjudicada;2023-05-29 08:00:00;tradicional;2023-05-31 00:00:00;2023-05-22 15:12:04;
6925;430912-adquisicion-pelotas-futbol-snd-1;430912-lco-sbe-n-05-2023-adquisicion-pelotas-futbol-snd-contrato-abierto-1;;;;430912;LCO SBE N° 05/2023 ADQUISICION DE PELOTAS DE FUTBOL PARA LA SND CONTRATO ABIERTO;CO - Concurso de Ofertas;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Secretaria Nacional de Deportes / Presidencia de la República / Poder Ejecutivo;EVAL;En Evaluacion (Cerrada);2023-05-25 08:00:00;tradicional;2023-05-31 00:00:00;2023-05-11 14:32:09;
6926;430913-lpn-sbe-62-23-contratacion-servicios-seguro-todo-riesgo-25-ambulancias-convencionale-1;;;;;430913;LPN SBE 62/23 CONTRATACION DE SERVICIOS DE SEGURO CONTRA TODO RIESGO PARA 25 AMBULANCIAS CONVENCIONALES Y 5 AMBULANCIAS U.T.I DE LA MARCA MERCEDES BENZ, PROPIEDAD DEL IPS;LPN - Licitación Pública Nacional;6 - Seguros;Instituto de Previsión Social / Entidades Públicas de Seguridad Social;PLAN;Planificada;;tradicional;2023-07-31 00:00:00;;
6927;430914-adquisicion-equipos-informaticos-otros-1;430914-adquisicion-equipos-informaticos-otros-1;;;;430914;ADQUISICIÓN DE EQUIPOS INFORMATICOS Y OTROS;CD - Contratación Directa;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Secretaría Nacional Antidrogas / Presidencia de la República / Poder Ejecutivo;EVAL;En Evaluacion (Cerrada);2023-05-10 09:30:00;tradicional;2023-05-31 00:00:00;2023-04-27 18:36:48;
6928;430916-adquisicion-materiales-electricos-cf-n-1-1;430916-adquisicion-materiales-construccion-cfn-1-1;;;;430916;ADQUISICION DE MATERIALES DE CONSTRUCCION DEL CFNº1 ;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Comando en Jefe Uoc 1 / Ministerio de Defensa Nacional / Poder Ejecutivo;EVAL;En Evaluacion (Cerrada);2023-05-29 09:00:00;tradicional;2023-04-30 00:00:00;2023-05-20 14:34:20;
6929;430919-lpn-sbe-59-23-reparacion-readecuacion-ampliacion-mantenimiento-establecimientos-salu-1;;;;;430919;LPN SBE 59/23 REPARACIÓN, READECUACIÓN, AMPLIACIÓN Y MANTENIMIENTO DE ESTABLECIMIENTOS DE SALUD Y EDIFICIOS DEL AREA CENTRAL Y METROPOLITANA DEL IPS;LPN - Licitación Pública Nacional;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Instituto de Previsión Social / Entidades Públicas de Seguridad Social;PLAN;Planificada;;tradicional;2023-07-31 00:00:00;;
6930;430920-reposicion-pavimentacion-1;430920-reposicion-pavimentacion-1;430920-reposicion-pavimentacion-1;;;430920;Reposición de pavimentación;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Coronel Oviedo / Municipalidades;ADJ;Adjudicada;2023-06-08 07:15:00;tradicional;2023-05-31 00:00:00;2023-06-02 09:08:51;
6931;430921-provision-materiales-construccion-empedrado-1;430921-provision-materiales-construccion-empedrado-1;430921-provision-materiales-construccion-empedrado-1;;;430921;Provisión de materiales para construcción de empedrado;CD - Contratación Directa;20 - Minerales;Municipalidad de Coronel Oviedo / Municipalidades;ADJ;Adjudicada;2023-05-17 07:15:00;tradicional;2023-05-31 00:00:00;2023-05-09 12:41:18;
6932;430922-servicio-publicacion-periodicos-dimabel-1;430922-servicio-publicacion-periodicos-dimabel-1;;;;430922;SERVICIO PUBLICACION EN PERIODICOS PARA LA DIMABEL;CD - Contratación Directa;8 - Publicidad y Propaganda;Comando en Jefe Uoc 1 / Ministerio de Defensa Nacional / Poder Ejecutivo;EVAL;En Evaluacion (Cerrada);2023-06-08 09:00:00;tradicional;2023-04-30 00:00:00;2023-06-01 14:57:34;
6933;430923-adquisicion-equipos-terminales-ultima-milla-cliente-fiber-1;430923-adquisicion-equipos-terminales-ultima-milla-cliente-fiber-1;;;;430923;ADQUISICIÓN DE EQUIPOS TERMINALES DE ÚLTIMA MILLA PARA CLIENTE FIBER.;CD - Contratación Directa;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Compañía Paraguaya de Comunicaciones / Soc. Anónimas con Part. Accionaria Mayoritaria del Estado;EVAL;En Evaluacion (Cerrada);2023-06-05 10:00:00;tradicional;2023-05-31 00:00:00;2023-05-17 17:32:26;
6934;430924-adquisicion-explosivos-accesorios-1;430924-adquisicion-explosivos-accesorios-1;;;;430924;ADQUISICION DE EXPLOSIVOS Y ACCESORIOS ;CO - Concurso de Ofertas;16 - Productos quimicos;Comando en Jefe Uoc 1 / Ministerio de Defensa Nacional / Poder Ejecutivo;EVAL;En Evaluacion (Cerrada);2023-06-19 08:00:00;tradicional;2023-05-31 00:00:00;2023-06-02 15:49:42;
6935;430925-servicio-internet-sedes-juzgados-paz-plurianual-1;430925-servicio-internet-sedes-juzgados-paz-plurianual-1;;;;430925;SERVICIO DE INTERNET PARA SEDES DE LOS JUZGADOS DE PAZ - PLURIANUAL;CD - Contratación Directa;7 - Servicios Técnicos;Suoc Cordillera / Corte Suprema de Justicia / Poder Judicial;CONV;En Convocatoria (Abierta);2023-07-07 09:00:00;tradicional;2023-05-31 00:00:00;2023-06-14 14:36:13;
6936;430927-lpn-n-68-2023-adquisicion-reactivos-e-insumos-complejo-santo-domingo-mspybs-1;430927-lpn-n-68-2023-adquisicion-reactivos-e-insumos-complejo-santo-domingo-mspybs-1;;;;430927;LPN N° 68/2023 ADQUISICIÓN DE REACTIVOS E INSUMOS PARA EL COMPLEJO SANTO DOMINGO - MSPYBS.;LPN - Licitación Pública Nacional;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;CONV;En Convocatoria (Abierta);2023-07-11 08:00:00;tradicional;2023-05-31 00:00:00;2023-06-27 15:47:24;
6937;430929-adquisicion-muebles-equipos-oficina-1;430929-adquisicion-muebles-equipos-oficina-1;;;;430929;Adquisición de muebles y equipos de oficina;CD - Contratación Directa;23 - Muebles y Enseres;Municipalidad de Gral. Elizardo Aquino / Municipalidades;EVAL;En Evaluacion (Cerrada);2023-05-11 08:00:00;tradicional;2023-04-30 00:00:00;2023-05-05 15:30:05;
6938;430930-provision-almuerzo-escolar-cocinando-1;430930-provision-almuerzo-escolar-cocinando-plurianual-1;;;;430930;Provisión de almuerzo Escolar - Cocinando Plurianual;CO - Concurso de Ofertas;9 - Servicios de ceremonial, gastronomico y funerarios;Municipalidad de Simón Bolivar / Municipalidades;CONV;En Convocatoria (Abierta);2023-07-10 07:30:00;tradicional;2023-04-30 00:00:00;2023-06-28 12:28:06;
6939;430931-construccion-pavimento-tipo-empedrado-calle-carmen-dos-tramos-1;430931-construccion-pavimento-tipo-empedrado-calle-carmen-dos-tramos-1;430931-construccion-pavimento-tipo-empedrado-calle-carmen-dos-tramos-1;;;430931;Construcción de Pavimento tipo empedrado sobre la calle Carmen (dos tramos);CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Carmen del Paraná / Municipalidades;ADJ;Adjudicada;2023-06-05 08:00:00;tradicional;2023-05-31 00:00:00;2023-05-30 16:50:17;
6940;430932-contratacion-servicio-seguridad-fisica-vigilancia-distrito-digital-1;;;;;430932;CONTRATACIÓN DE SERVICIO DE SEGURIDAD FÍSICA Y VIGILANCIA PARA EL DISTRITO DIGITAL;CO - Concurso de Ofertas;25 - Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia;Ministerio de Tecnologías de la Información y Comunicación / Poder Ejecutivo;PLAN;Planificada;;tradicional;2023-06-30 00:00:00;;
6941;430933-servicio-limpieza-snj-1;430933-servicio-limpieza-snj-1;;;;430933;Servicio de limpieza para la SNJ;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Secretaria Nacional de la Juventud  / Presidencia de la República / Poder Ejecutivo;EVAL;En Evaluacion (Cerrada);2023-06-26 10:00:00;tradicional;2023-05-31 00:00:00;2023-06-19 12:56:04;
6942;430934-adquisicion-semovientes-1;430934-adquisicion-semovientes-1;;;;430934;Adquisición de Semovientes;CO - Concurso de Ofertas;19 - Bienes e insumos agropecuario y forestal;Servicio Nacional de Calidad y Salud Animal / Entes Autónomos y Autárquicos;CONV;En Convocatoria (Abierta);2023-07-17 08:30:00;tradicional;2023-05-31 00:00:00;2023-07-03 08:59:53;
6943;430937-adquisicion-destructor-papel-oficinas-ad-referendum-1;430937-adquisicion-destructor-papel-oficinas-ad-referendum-1;430937-adquisicion-destructor-papel-oficinas-ad-referendum-1;;;430937;ADQUISICION DE DESTRUCTOR DE PAPEL PARA OFICINAS-AD REFERENDUM;CD - Contratación Directa;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Dirección Nacional de Aeronáutica Civil / Empresas Públicas;ADJ;Adjudicada;2023-05-18 09:00:00;tradicional;2023-05-31 00:00:00;2023-05-10 16:54:23;
6944;430938-adquisicion-mobiliario-distintas-escuelas-publicas-distrito-iruna-1;430938-adquisicion-mobiliario-distintas-escuelas-publicas-distrito-iruna-1;430938-adquisicion-mobiliario-distintas-escuelas-publicas-distrito-iruna-1;;;430938;Adquisición de Mobiliario para Distintas Escuelas Públicas del Distrito de Iruña;CD - Contratación Directa;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Municipalidad de Iruña / Municipalidades;ADJ;Adjudicada;2023-06-01 08:00:00;tradicional;2023-04-30 00:00:00;2023-05-22 12:13:08;
6945;430939-construccion-pavimento-asfaltico-barrio-terra-bella-1;;;;;430939;CONSTRUCCION DE PAVIMENTO ASFALTICO BARRIO TERRA BELLA ;CO - Concurso de Ofertas;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Salto del Guairá / Municipalidades;PLAN;Planificada;;tradicional;2023-04-30 00:00:00;;
6946;430940-contratacion-servicio-consultoria-actualizacion-catastro-ampliacion-casco-urbano-1;430940-contratacion-servicio-consultoria-actualizacion-catastro-ampliacion-casco-urbano-1;430940-contratacion-servicio-consultoria-actualizacion-catastro-ampliacion-casco-urbano-1;;;430940;CONTRATACIÓN DE SERVICIO DE CONSULTORIA PARA ACTUALIZACIÓN DE CATASTRO Y AMPLIACIÓN DEL CASCO URBANO;CD - Contratación Directa;5 - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión;Municipalidad de Nueva Esperanza / Municipalidades;ADJ;Adjudicada;2023-05-19 09:00:00;tradicional;2023-04-30 00:00:00;2023-04-25 13:21:41;
6947;430941-adquisicion-instalacion-puesta-servicio-infraestructura-conectividad-mantenimiento-1;430941-lpn-mitic-uep-feei-n-02-2023-adquisicion-instalacion-puesta-servicio-infraestructura-1;;;;430941;LPN MITIC UEP FEEI Nº 02/2023 ADQUISICION, INSTALACION Y PUESTA EN SERVICIO DE INFRAESTRUCTURA DE CONECTIVIDAD Y MANTENIMIENTO PARA INSTITUCIONES EDUCATIVAS DEL PARAGUAY (ACCESS POINTS) - PLURIANUAL;LPN - Licitación Pública Nacional;7 - Servicios Técnicos;Ministerio de Tecnologías de la Información y Comunicación / Poder Ejecutivo;CONV;En Convocatoria (Abierta);2023-07-19 07:00:00;tradicional;2023-05-31 00:00:00;2023-07-04 16:19:38;
6948;430942-lpn-n-69-2023-mantenimiento-reparacion-dependencias-mspybs-nivel-pais-1;;;;;430942;LPN N° 69/2023 MANTENIMIENTO Y REPARACIÓN DE DEPENDENCIAS DEL MSPYBS A NIVEL PAIS. ;LPN - Licitación Pública Nacional;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;PLAN;Planificada;;tradicional;2023-06-30 00:00:00;;
6949;430943-adquisicion-equipamientos-informaticos-fada-una-1;430943-adquisicion-equipamientos-informaticos-fada-una-1;430943-adquisicion-equipamientos-informaticos-fada-una-1;;;430943;Adquisicion de Equipamientos Informáticos para la FADA/UNA;CD - Contratación Directa;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Facultad de Arquitectura / Universidad Nacional de Asunción / Universidades Nacionales;ADJ;Adjudicada;2023-05-09 08:45:00;tradicional;2023-05-31 00:00:00;2023-05-02 14:04:54;
6950;430945-cd-n-53-2023-adquisicion-equipos-informaticos-dgcpeyts-1;430945-cd-n-53-2023-adquisicion-equipos-informaticos-dgcpeyts-1;;;;430945;"CD N° 53/2023 - ""ADQUISICIÓN DE EQUIPOS INFORMÁTICOS PARA LA DGCPEyTS""";CD - Contratación Directa;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;EVAL;En Evaluacion (Cerrada);2023-05-30 09:50:00;tradicional;2023-05-31 00:00:00;2023-05-17 10:05:52;
6951;430946-lco-n-22-2023-adquisicion-alimentos-hospital-san-pablo-dgvs-1;;;;;430946;"LCO N° 22/2023 - ""ADQUISICIÓN DE ALIMENTOS PARA EL HOSPITAL SAN PABLO Y DGVS""";CO - Concurso de Ofertas;14 - Productos Alimenticios;Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;CAN;Anulada o Cancelada;;tradicional;2023-06-30 00:00:00;;
6952;430949-adquisicion-equipos-informaticos-impresoras-fotocopiadoras-1;430949-adquisicion-equipos-informaticos-impresoras-fotocopiadoras-1;;;;430949;ADQUISICIÓN DE EQUIPOS INFORMATICOS, IMPRESORAS Y FOTOCOPIADORAS;LPN - Licitación Pública Nacional;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Gobierno Departamental de Central / Gobiernos Departamentales;EVAL;En Evaluacion (Cerrada);2023-05-30 08:00:00;tradicional;2023-05-31 00:00:00;2023-05-17 16:11:55;
6953;430952-provision-colocacion-equipamientos-plazas-1;430952-provision-colocacion-equipamientos-plazas-1;;;;430952;PROVISION Y COLOCACION DE EQUIPAMIENTOS PARA PLAZAS;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Villa Elisa / Municipalidades;EVAL;En Evaluacion (Cerrada);2023-05-20 07:00:00;tradicional;2023-04-30 00:00:00;2023-05-12 10:59:01;
6954;430953-adquisicion-equipos-antropometricos-inan-1;430953-adquisicion-equipos-antropometricos-inan-1;;;;430953;Adquisición de Equipos Antropométricos para el INAN;CO - Concurso de Ofertas;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;EVAL;En Evaluacion (Cerrada);2023-06-19 09:55:00;tradicional;2023-05-31 00:00:00;2023-05-19 14:23:04;
6955;430955-construccion-empedrados-distrito-caazapa-2023-1;430955-construccion-empedrados-distrito-caazapa-2023-1;;;;430955;Construcción de Empedrados en el Distrito de Caazapá 2023;LPN - Licitación Pública Nacional;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Gobierno Departamental de Caazapá / Gobiernos Departamentales;SUS;Suspendida;2023-06-29 09:00:00;tradicional;2023-04-30 00:00:00;2023-06-05 11:41:38;
6956;430956-cd-n-36-2023-construccion-aula-p-b-techo-tejas-nivel-inicial-esc-basica-n-6359-san-1;430956-cd-n-36-2023-construccion-aula-p-b-techo-tejas-nivel-inicial-esc-basica-n-6359-san-1;430956-cd-n-36-2023-construccion-aula-p-b-techo-tejas-nivel-inicial-esc-basica-n-6359-san-1;;;430956;CD N°36/2023 CONSTRUCCION DE AULA EN P.B CON TECHO DE TEJAS PARA NIVEL INICIAL ESC. BASICA N°6359 SAN ANTONIO;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Luque / Municipalidades;ADJ;Adjudicada;2023-05-19 08:15:00;tradicional;2023-04-30 00:00:00;2023-05-08 14:36:11;
6957;430957-servicio-recarga-extintores-direccion-nacional-migraciones-1;430957-servicio-recarga-extintores-direccion-nacional-migraciones-1;;;;430957;SERVICIO DE RECARGA DE EXTINTORES PARA LA DIRECCIÓN NACIONAL DE MIGRACIONES;CD - Contratación Directa;16 - Productos quimicos;Dirección Nacional de Migraciones / Entes Autónomos y Autárquicos;EVAL;En Evaluacion (Cerrada);2023-06-30 09:00:00;tradicional;2023-04-30 00:00:00;2023-06-22 15:29:40;
6958;430958-asesoria-contable-1;;;;;430958;ASESORIA CONTABLE;CD - Contratación Directa;5 - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión;Municipalidad de Paso Barreto / Municipalidades;PLAN;Planificada;;tradicional;2023-05-31 00:00:00;;
6959;430959-adquisicion-aires-acondicionados-tipo-compacto-1;430959-adquisicion-aires-acondicionados-tipo-compacto-1;;;;430959;Adquisición de Aires Acondicionados Tipo Compacto;CD - Contratación Directa;23 - Muebles y Enseres;Gabinete Civil / Presidencia de la República / Poder Ejecutivo;EVAL;En Evaluacion (Cerrada);2023-06-15 10:00:00;tradicional;2023-04-30 00:00:00;2023-06-05 14:29:31;
6960;430960-adquisicion-muebles-electrodomesticos-1;430960-adquisicion-muebles-electrodomesticos-1;;;;430960;ADQUISICIÓN DE MUEBLES Y ELECTRODOMÉSTICOS ;CD - Contratación Directa;23 - Muebles y Enseres;Dirección Nacional de Migraciones / Entes Autónomos y Autárquicos;EVAL;En Evaluacion (Cerrada);2023-06-09 09:00:00;tradicional;2023-04-30 00:00:00;2023-05-30 12:03:29;
6961;430961-adquisicion-desmalezadora-inac-1;430961-adquisicion-desmalezadora-inac-1;430961-adquisicion-desmalezadora-inac-1;;;430961;ADQUISICION DE DESMALEZADORA PARA EL INAC;CD - Contratación Directa;22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte;Dirección Nacional de Aeronáutica Civil / Empresas Públicas;ADJ;Adjudicada;2023-05-29 09:00:00;tradicional;2023-05-31 00:00:00;2023-05-23 14:41:38;
