;planificacion_slug;convocatoria_slug;adjudicacion_slug;precalificacion_slug;convenio_slug;nro_licitacion;nombre_licitacion;tipo_procedimiento;categoria;convocante;_etapa_licitacion;etapa_licitacion;fecha_entrega_oferta;tipo_licitacion;fecha_estimada;fecha_publicacion_convocatoria;geo
622;422498-contratacion-seguros-vehiculos-1;;;;;422498;CONTRATACIÓN DE SEGUROS PARA VEHÍCULOS;LPN - Licitación Pública Nacional;6 - Seguros;Empresa de Servicios Sanitarios del Paraguay / Soc. Anónimas con Part. Accionaria Mayoritaria del Estado;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
623;422500-digitalizacion-certificada-documentos-e-implementacion-sistema-respaldo-documental-1;;;;;422500;Digitalización Certificada de Documentos e Implementación de Sistema de Respaldo Documental Digital para los Procesos Comerciales de ANDE;LPN - Licitación Pública Nacional;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Administración Nacional de Electricidad / Empresas Públicas;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
624;422503-lpn-sbe-162-22-provision-alimentos-cream-ad-referendum-2023-1;;;;;422503;LPN SBE 165/22 PROVISION DE ALIMENTOS PARA EL CREAM - AD REFERENDUM 2023;LPN - Licitación Pública Nacional;9 - Servicios de ceremonial, gastronomico y funerarios;Instituto de Previsión Social / Entidades Públicas de Seguridad Social;PLAN;Planificada;;tradicional;2023-03-31 00:00:00;;
625;422504-servicios-consultoria-asesoria-contable-administrativa-contrataciones-publicas-1;;;;;422504;SERVICIOS DE CONSULTORÍA Y ASESORÍA CONTABLE, ADMINISTRATIVA Y CONTRATACIONES PÚBLICAS;CD - Contratación Directa;5 - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión;Municipalidad de San Cristobal / Municipalidades;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
626;422505-adquisicion-productos-alimenticios-1;422505-adquisicion-productos-alimenticios-1;;;;422505;ADQUISICIÓN DE PRODUCTOS ALIMENTICIOS;CD - Contratación Directa;14 - Productos Alimenticios;Fuerzas Militares Uoc 6 / Ministerio de Defensa Nacional / Poder Ejecutivo;EVAL;En Evaluacion (Cerrada);2022-12-29 08:45:00;tradicional;2022-12-31 00:00:00;2022-12-21 11:06:12;
627;422507-adquisicion-gasoil-1;;;;;422507;ADQUISICION DE GASOIL;CO - Concurso de Ofertas;15 - Combustibles y Lubricantes;Municipalidad de Santa Rosa Misiones / Municipalidades;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
628;422508-servicios-consultoria-administrativa-contable-junta-departamental-neembucu-ad-refere-1;422508-servicios-consultoria-administrativa-contable-junta-departamental-neembucu-ad-refere-1;;;;422508;SERVICIOS DE CONSULTORIA ADMINISTRATIVA Y CONTABLE PARA LA JUNTA DEPARTAMENTAL DE ÑEEMBUCU - AD REFERENDUM;CD - Contratación Directa;5 - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión;Gobierno Departamental de Ñeembucú / Gobiernos Departamentales;EVAL;En Evaluacion (Cerrada);2022-12-29 07:30:00;tradicional;2022-12-31 00:00:00;2022-12-23 11:24:32;
629;422509-contratacion-auditoria-financiera-gestion-proyecto-apoyo-operativo-plurianual-1;;;;;422509;CONTRATACIÓN DE AUDITORIA FINANCIERA Y DE GESTIÓN DEL PROYECTO APOYO OPERATIVO - PLURIANUAL.;CD - Contratación Directa;5 - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión;Ministerio de Educación y Ciencias / Poder Ejecutivo;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
630;422510-lpn-n-37-2023-adquisicion-insulina-humana-rapida-programa-nacional-diabetes-1;;;;;422510;LPN N° 37/2023 ADQUISICIÓN DE INSULINA HUMANA RÁPIDA PARA EL PROGRAMA NACIONAL DE DIABETES.;LPN - Licitación Pública Nacional;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
631;422516-contratacion-servicios-consultoria-asistencia-asesoramiento-juridico-externo-derecho-1;;;;;422516;CONTRATACIÓN DE SERVICIOS DE CONSULTORÍA PARA ASISTENCIA Y ASESORAMIENTO JURÍDICO EXTERNO EN EL DERECHO ADMINISTRATIVO AL MINISTRO SECRETARIO EJECUTIVO - AD REFERENDUM;CD - Contratación Directa;5 - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión;Secretaria Nacional de Turismo / Presidencia de la República / Poder Ejecutivo;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
632;422518-empresas-constructoras-construccion-estaciones-pesajes-peajes-casetas-control-polici-1;;;;;422518;EMPRESAS CONSTRUCTORAS PARA LA CONSTRUCCION DE ESTACIONES DE PESAJES, PEAJES Y CASETAS DE CONTROL POLICIAL EN EL TRAMO: CURUGUATY - VILLA YGATIMI - YPEJHU - AD REFERENDUM AL PGN 2023;LPN - Licitación Pública Nacional;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Ministerio de Obras Públicas y Comunicaciones / Poder Ejecutivo;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
633;422520-servicio-seguros-vehiculos-uso-militar-1;422520-servicio-seguros-vehiculos-uso-militar-1;;;;422520;SERVICIO DE SEGUROS PARA VEHICULOS DE USO MILITAR;CO - Concurso de Ofertas;6 - Seguros;Comando en Jefe Uoc 1 / Ministerio de Defensa Nacional / Poder Ejecutivo;CONV;En Convocatoria (Abierta);2023-01-10 09:00:00;tradicional;2022-12-31 00:00:00;2022-12-28 14:46:02;
634;422522-mantenimiento-reparacion-fotocopiadoras-e-impresoras-1;;;;;422522;Mantenimiento y reparación de fotocopiadoras e impresoras;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Comando de la Fuerza Aerea Uoc 4 / Ministerio de Defensa Nacional / Poder Ejecutivo;PLAN;Planificada;;tradicional;2023-03-31 00:00:00;;
635;422523-adquisicion-utiles-tintas-torner-ad-referendum-plurianual-1;;;;;422523;Adquisicion de Utiles tintas y torner Ad Referendum - Plurianual;CO - Concurso de Ofertas;11 - Utiles de oficina, Productos de papel y cartón e impresos;Comando de la Fuerza Aerea Uoc 4 / Ministerio de Defensa Nacional / Poder Ejecutivo;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
636;422524-adquisicion-formula-lactea-infantil-diferentes-programas-minna-ad-referendum-2023-1;;;;;422524;Adquisicion de Formula Lactea Infantil para los diferentes programas del MINNA AD - REFERENDUM 2023;CD - Contratación Directa;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Ministerio de la Niñez y la Adolescencia / Poder Ejecutivo;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
637;422525-mantenimiento-preventivo-correctivo-equipos-planta-produccion-fluidos-medicinales-ar-1;;;;;422525;Mantenimiento Preventivo y Correctivo de Equipos de la Planta de Producción de Fluidos Medicinales - Área Contingencia Hospital Nacional - Ad Referéndum;CO - Concurso de Ofertas;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Hospital Nacional  / Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
638;422528-servicios-gestion-deuda-morosa-1;;;;;422528;Servicios de Gestión de Deuda Morosa;LPN - Licitación Pública Nacional;7 - Servicios Técnicos;Administración Nacional de Electricidad / Empresas Públicas;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
639;422530-construccion-aulas-aljibe-sshh-escuelas-bas-n-15-368-san-fernando-n-15-099-nepoxen-1;;;;;422530;CONSTRUCCION DE AULAS CON ALJIBE Y SSHH EN LAS ESCUELAS BAS. N° 15.368 SAN FERNANDO Y N° 15.099 NEPOXEN;CO - Concurso de Ofertas;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Gobierno Departamental de Presidente Hayes / Gobiernos Departamentales;PLAN;Planificada;;tradicional;2023-02-28 00:00:00;;
640;422531-construccion-muralla-perimetral-vestuarios-club-sportivo-remansito-construccion-vest-1;;;;;422531;CONSTRUCCIÓN DE MURALLA PERIMETRAL Y VESTUARIOS EN EL CLUB SPORTIVO REMANSITO Y CONSTRUCCIÓN DE VESTUARIOS EN EL CLUB MCAL. LOPEZ DE BENJAMIN ACEVAL;CO - Concurso de Ofertas;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Gobierno Departamental de Presidente Hayes / Gobiernos Departamentales;PLAN;Planificada;;tradicional;2023-02-28 00:00:00;;
641;422532-construccion-muralla-perimetral-berja-esc-bas-n-452-aydee-lopez-filippi-col-nacional-1;;;;;422532;CONSTRUCCIÓN DE MURALLA PERIMETRAL CON BERJA PARA LA ESC. BAS. N° 452 AYDEE LOPEZ DE FILIPPI Y COL. NACIONAL JOSÉ FALCÓN;CO - Concurso de Ofertas;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Gobierno Departamental de Presidente Hayes / Gobiernos Departamentales;PLAN;Planificada;;tradicional;2023-02-28 00:00:00;;
642;422533-construccion-cercado-perimetral-esc-bas-n-4-625-loma-conche-reparacion-bloque-5-aula-1;;;;;422533;CONSTRUCCIÓN DE CERCADO PERIMETRAL EN LA ESC. BAS. N° 4.625 LOMA CONCHE Y REPARACIÓN DE BLOQUE DE 5 AULAS EN LA ESC. BAS. N° 1.217 ZOILO RODAS;CO - Concurso de Ofertas;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Gobierno Departamental de Presidente Hayes / Gobiernos Departamentales;PLAN;Planificada;;tradicional;2023-03-31 00:00:00;;
643;422535-adquisicion-sellos-mre-1;;;;;422535;ADQUISICION DE SELLOS PARA EL MRE;CD - Contratación Directa;11 - Utiles de oficina, Productos de papel y cartón e impresos;Ministerio de Relaciones Exteriores / Poder Ejecutivo;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
644;422536-renta-equipos-diagnostico-evaluacion-examen-aptitud-psicofisico-otorgamiento-licenci-1;;;;;422536;RENTA DE EQUIPOS DE DIAGNOSTICO Y EVALUACION DEL EXAMEN DE APTITUD PSICOFISICO PARA OTORGAMIENTO DE LICENCIAS DE CONDUCIR;CD - Contratación Directa;3 - Adquisición y Locación de inmuebles. Alquiler de muebles;Municipalidad de Capiatá / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
645;422541-adq-productos-alimenticios-1;;;;;422541;Adq. de Productos Alimenticios ;CO - Concurso de Ofertas;14 - Productos Alimenticios;Gabinete Civil / Presidencia de la República / Poder Ejecutivo;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
646;422542-adquisicion-licencias-microsoft-ea-enterprise-agreement-1;;;;;422542;Adquisición de Licencias Microsoft EA (Enterprise Agreement);LPN - Licitación Pública Nacional;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Administración Nacional de Electricidad / Empresas Públicas;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
647;422543-adquisicion-mascaras-proteccion-gases-toxicos-ad-referendum-1;;;;;422543;Adquisición de Mascaras de Protección para Gases Tóxicos-Ad Referéndum;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Comando Logistico Uoc 5 / Ministerio de Defensa Nacional / Poder Ejecutivo;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
648;422547-contratacion-seguros-bienes-1;;;;;422547;Contratación de Seguros de Bienes;CO - Concurso de Ofertas;6 - Seguros;Secretaria de Emergencia Nacional / Presidencia de la República / Poder Ejecutivo;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
649;422550-adquisicion-servicio-mantenimiento-reparacion-acondicionadores-aire-1;;;;;422550;Adquisicion de servicio de mantenimiento y reparacion de acondicionadores de aire;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Comando de la Fuerza Aerea Uoc 4 / Ministerio de Defensa Nacional / Poder Ejecutivo;PLAN;Planificada;;tradicional;2023-03-31 00:00:00;;
650;422551-adquisicion-cubiertas-vehiculo-1;;;;;422551;ADQUISICION DE CUBIERTAS PARA VEHICULO;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Gabinete Militar / Presidencia de la República / Poder Ejecutivo;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
651;422552-adquisicion-elemtos-limpieza-ad-referendum-1;;;;;422552;ADQUISICION DE ELEMTOS DE LIMPIEZA - AD REFERENDUM ;CD - Contratación Directa;12 - Elementos e insumos de limpieza;Municipalidad de Tomás Romero Pereira / Municipalidades;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
652;422554-servicios-convocatoria-coordinacion-organizacion-animacion-provision-insumos-destina-1;;;;;422554;SERVICIOS DE CONVOCATORIA, COORDINACION, ORGANIZACIÓN, ANIMACION Y PROVISION DE INSUMOS DESTINADOS AL DESARROLLO DE LAS FERIAS DE EDUCACIÓN ECONOMICA Y FINANCIERA;CD - Contratación Directa;7 - Servicios Técnicos;Banco Central del Paraguay / Banca Central del Estado;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
653;422555-servicio-guarderia-mre-1;;;;;422555;SERVICIO DE GUARDERIA PARA EL MRE;LPN - Licitación Pública Nacional;7 - Servicios Técnicos;Ministerio de Relaciones Exteriores / Poder Ejecutivo;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
654;422557-contratacion-seguro-medico-sanatorial-1;;;;;422557;Contratación de Seguro Médico Sanatorial;LPN - Licitación Pública Nacional;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Instituto Nacional de Desarrollo Rural y de la Tierra / Entes Autónomos y Autárquicos;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
655;422560-construccion-pavimento-vias-acceso-principal-universidad-nacional-concepcion-tercera-1;422560-construccion-pavimento-vias-acceso-principal-universidad-nacional-concepcion-tercera-1;;;;422560;Construcción de Pavimento - Vías de Acceso Principal de la Universidad Nacional de Concepción Tercera Etapa - AD REFERÉNDUM AÑO 2023;CO - Concurso de Ofertas;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Universidad Nacional de Concepción / Universidades Nacionales;CONV;En Convocatoria (Abierta);2023-01-16 09:45:00;tradicional;2022-12-31 00:00:00;2022-12-29 09:08:25;
656;422564-lpn-n-38-2023-adquisicion-equipos-odontologicos-laboratorio-direccion-salud-bucodent-1;;;;;422564;"LPN Nº 38/2023 - ""ADQUISICIÓN DE EQUIPOS ODONTOLÓGICOS Y DE LABORATORIO PARA LA DIRECCIÓN DE SALUD BUCODENTAL""";LPN - Licitación Pública Nacional;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
657;422565-adquisicion-repuestos-accesorios-menores-vehiculos-desmalezadoras-1;;;;;422565;Adquisición de repuestos y accesorios menores para vehiculos y desmalezadoras;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Comando de la Fuerza Aerea Uoc 4 / Ministerio de Defensa Nacional / Poder Ejecutivo;PLAN;Planificada;;tradicional;2023-03-31 00:00:00;;
658;422567-lco-n-12-2023-adquisicion-alcohol-70-servicios-salud-dependientes-mspybs-1;;;;;422567;"LCO Nº 12/2023 - ""ADQUISICIÓN DE ALCOHOL AL 70% PARA LOS SERVICIOS DE SALUD DEPENDIENTES DEL MSPYBS""";CO - Concurso de Ofertas;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
659;422568-lpn-n-39-2023-adquisicion-formulas-nutricionales-enterales-mspybs-1;;;;;422568;LPN N° 39/2023 ADQUISICIÓN DE FÓRMULAS NUTRICIONALES ENTERALES PARA EL MSPYBS;LPN - Licitación Pública Nacional;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;PLAN;Planificada;;tradicional;2023-02-28 00:00:00;;
660;422569-mantenimiento-reparacion-acondicionares-aire-ad-referendum-aprobacion-pgn-2023-plan-1;;;;;422569; Mantenimiento y Reparación de Acondicionares de Aire - Ad Referéndum a la aprobación del PGN 2023 y al Plan Financiero 2023;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Dirección de Beneficencia / Entes Autónomos y Autárquicos;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
661;422570-contratacion-seguros-generales-ad-referendum-1;;;;;422570;CONTRATACION DE SEGUROS GENERALES - AD REFERENDUM;CO - Concurso de Ofertas;6 - Seguros;Direccion General de Migraciones / Ministerio del Interior / Poder Ejecutivo;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
662;422571-consultoria-administrativa-procesos-contrataciones-publicas-ad-referendum-1;422571-consultoria-administrativa-procesos-contrataciones-publicas-ad-referendum-1;;;;422571;CONSULTORIA ADMINISTRATIVA PARA PROCESOS DE CONTRATACIONES PUBLICAS- AD REFERENDUM;CD - Contratación Directa;5 - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión;Cañas Paraguayas S.A. / Soc. Anónimas con Part. Accionaria Mayoritaria del Estado;CONV;En Convocatoria (Abierta);2023-01-03 10:00:00;tradicional;2022-12-31 00:00:00;2022-12-26 11:38:38;
663;422573-adquisicion-camiones-dsu-ad-referendum-1;;;;;422573;ADQUISICION DE CAMIONES PARA LA DSU - AD REFERENDUM;LPN - Licitación Pública Nacional;22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte;Municipalidad de Asunción / Municipalidades;PLAN;Planificada;;tradicional;2023-04-30 00:00:00;;
664;422574-servicio-fiscalizacion-financiera-ejercicio-2022-auditoria-impositiva-1;;;;;422574;SERVICIO DE FISCALIZACION FINANCIERA EJERCICIO 2022 Y AUDITORIA IMPOSITIVA;CD - Contratación Directa;5 - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión;Caja de Jubilaciones y Pensiones del Personal Municipal / Entidades Públicas de Seguridad Social;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
665;422575-provision-agua-mineral-1;;;;;422575;PROVISION DE AGUA MINERAL;CD - Contratación Directa;14 - Productos Alimenticios;Caja de Jubilaciones y Pensiones del Personal Municipal / Entidades Públicas de Seguridad Social;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
666;422576-adquisicion-productos-limpieza-1;;;;;422576;ADQUISICION DE PRODUCTOS DE LIMPIEZA;CD - Contratación Directa;12 - Elementos e insumos de limpieza;Caja de Jubilaciones y Pensiones del Personal Municipal / Entidades Públicas de Seguridad Social;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
667;422577-reparacion-mantenimiento-motoniveladora-volvo-940-ad-referendum-presupuesto-2023-1;;;;;422577;REPARACIÓN Y MANTENIMIENTO DE MOTONIVELADORA VOLVO G930 AD-REFERÉNDUM PRESUPUESTO 2023;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Municipalidad de Natalio / Municipalidades;PLAN;Planificada;;tradicional;2023-12-31 00:00:00;;
